keytermId,courseId,keyterm,page,chapterId,sectionId,wikipedia_term,definition,wiki_url
150316,c86c8c8d-dca6-41cd-a010-a83e40d93e75,plate tectonics,440,15,3,plate_tectonics,,https://en.wikipedia.org/wiki/Plate_tectonics
320579,c86c8c8d-dca6-41cd-a010-a83e40d93e75,polar air mass,0,0,0,,A cold air mass that forms in a high-latitude source region.,
320580,c86c8c8d-dca6-41cd-a010-a83e40d93e75,polar climates ,0,0,0,,Climates in which the mean temperature of the warmest month is below 10ºC; climates that are too cold to support the growth of trees.,
80149,c86c8c8d-dca6-41cd-a010-a83e40d93e75,polar easterlies,211,8,1,polar_easterlies,,https://en.wikipedia.org/wiki/Polar_easterlies
80125,c86c8c8d-dca6-41cd-a010-a83e40d93e75,polar front,210,8,1,polar_front,,https://en.wikipedia.org/wiki/Polar_front
100104,c86c8c8d-dca6-41cd-a010-a83e40d93e75,polar front theory,270,10,1,polar_front_theory,,https://en.wikipedia.org/wiki/Polar_front
80207,c86c8c8d-dca6-41cd-a010-a83e40d93e75,polar jet stream,217,8,2,polar_jet_stream,,https://en.wikipedia.org/wiki/Jet_stream
100801,c86c8c8d-dca6-41cd-a010-a83e40d93e75,polar lows,291,10,8,polar_lows,,https://en.wikipedia.org/wiki/Eye_(cyclone)
10319,c86c8c8d-dca6-41cd-a010-a83e40d93e75,pollutants,12,1,3,pollutants,"A pollutant is a substance or energy introduced into the environment that has undesired effects, or adversely affects the usefulness of a resource. A pollutant may cause long- or short-term damage by changing the growth rate of plant or animal species, or by interfering with human amenities, comfort, health, or property values.",https://en.wikipedia.org/wiki/Pollutant
150304,c86c8c8d-dca6-41cd-a010-a83e40d93e75,positive feedback mechanism,439,15,3,positive_feedback_mechanism,,https://en.wikipedia.org/wiki/Pleasure
20107,c86c8c8d-dca6-41cd-a010-a83e40d93e75,potential energy,36,2,1,potential_energy,The energy that a body possesses by virtue of its position with respect to other bodies in the field of gravity.,https://en.wikipedia.org/wiki/Potential_energy
320581,c86c8c8d-dca6-41cd-a010-a83e40d93e75,potential evapotranspiration,0,0,0,,"The amount of moisture that, if it were available, would be removed from a given land area by evaporation and transpiration.",
320582,c86c8c8d-dca6-41cd-a010-a83e40d93e75,potential temperature,0,0,0,,The temperature that a parcel of dry air would have if it were brought dry adiabatically from its original position to a pressure of 1000 mb.,
150328,c86c8c8d-dca6-41cd-a010-a83e40d93e75,precession,442,15,3,precession,,https://en.wikipedia.org/wiki/Precession
320583,c86c8c8d-dca6-41cd-a010-a83e40d93e75,precipitable water vapor,0,0,0,,The depth of water that would result if all the vapor in the atmosphere above a location were condensed into liquid water.,
60110,c86c8c8d-dca6-41cd-a010-a83e40d93e75,precipitation,146,6,1,precipitation,Any form of water particles-liquid or solid-that falls from the atmosphere and reaches the ground.,https://en.wikipedia.org/wiki/Precipitation
10428,c86c8c8d-dca6-41cd-a010-a83e40d93e75,pressure,16,1,4,Atmospheric_pressure,"Atmospheric pressure, sometimes also called barometric pressure, is the pressure exerted by the weight of air in the atmosphere of Earth (or that of another planet).",https://en.wikipedia.org/wiki/Atmospheric_pressure
70301,c86c8c8d-dca6-41cd-a010-a83e40d93e75,pressure gradient,184,7,3,pressure_gradient,The rate of decrease (gradient) of pressure in space at a fixed time.,http://glossary.ametsoc.org/wiki/Pressure_gradient
70304,c86c8c8d-dca6-41cd-a010-a83e40d93e75,pressure gradient force,185,7,3,pressure_gradient_force,The force due to differences of pressure within a fluid mass.,https://en.wikipedia.org/wiki/Pressure-gradient_force
70601,c86c8c8d-dca6-41cd-a010-a83e40d93e75,prevailing wind,198,7,6,prevailing_wind,The wind direction most frequently observed during a given period.,https://en.wikipedia.org/wiki/Prevailing_winds
140328,c86c8c8d-dca6-41cd-a010-a83e40d93e75,probability forecast,408,14,3,probability_forecast,A forecast of the probability of occurrence of one or more of a mutually exclusive set of weather conditions.,https://en.wikipedia.org/wiki/Probabilistic_forecasting
140310,c86c8c8d-dca6-41cd-a010-a83e40d93e75,prognostic chart,404,14,3,prognostic_chart,,https://en.wikipedia.org/wiki/Prognostic_chart
320584,c86c8c8d-dca6-41cd-a010-a83e40d93e75,psychrometer,0,0,0,,"An instrument used to measure the water vapor content of the air. It consists of two thermometers (dry bulb and wet bulb). After whirling the instrument, the dew point and relative humidity can be obtained with the aid of tables.",
320585,c86c8c8d-dca6-41cd-a010-a83e40d93e75,pyranometer,0,0,0,,An instrument that measures the amount of radiation.,
320586,c86c8c8d-dca6-41cd-a010-a83e40d93e75,radar,0,0,0,,An instrument useful for remote sensing of meteorological phenomena. It operates by sending radio waves and monitoring those returned by such reflecting objects as raindrops within clouds.,
320587,c86c8c8d-dca6-41cd-a010-a83e40d93e75,radiant energy,0,0,0,,"Energy propagated in the form of electromagnetic waves. These waves do not need molecules to propagate them, and in a vacuum they travel at nearly 300,000 km per sec.",
320044,c86c8c8d-dca6-41cd-a010-a83e40d93e75,radiant energy (radiation),41,2,1,radiant_energy_(radiation),,https://en.wikipedia.org/wiki/Index_of_radiation_articles
20134,c86c8c8d-dca6-41cd-a010-a83e40d93e75,radiation,41,2,1,radiant_energy_(radiation),"Energy propagated in the form of electromagnetic waves. These waves do not need molecules to propagate them, and in a vacuum they travel at nearly 300,000 km per sec.",https://en.wikipedia.org/wiki/Index_of_radiation_articles
40201,c86c8c8d-dca6-41cd-a010-a83e40d93e75,radiation fog,97,4,2,radiation_fog,Fog produced over land when radiational cooling reduces the air temperature to or below its dew point. It is also known as ground fog and valley fog.,https://en.wikipedia.org/wiki/Fog
30104,c86c8c8d-dca6-41cd-a010-a83e40d93e75,radiation inversion,68,3,1,radiation_inversion,An increase in temperature with height due to radiational cooling of the earth's surface. Also called a nocturnal inversion.,https://en.wikipedia.org/wiki/Wind_shear
30101,c86c8c8d-dca6-41cd-a010-a83e40d93e75,radiational cooling,67,3,1,radiational_cooling,"Image result for radiational cooling definitionRadiative cooling is the process by which a body loses heat by thermal radiation.",https://en.wikipedia.org/wiki/Radiative_cooling
20204,c86c8c8d-dca6-41cd-a010-a83e40d93e75,radiative equilibrium temperature,45,2,2,radiative_equilibrium_temperature,,https://en.wikipedia.org/wiki/Humidity
150504,c86c8c8d-dca6-41cd-a010-a83e40d93e75,radiative forcing,450,15,5,radiative_forcing,,https://en.wikipedia.org/wiki/Radiative_forcing
150507,c86c8c8d-dca6-41cd-a010-a83e40d93e75,radiative forcing agents,450,15,5,radiative_forcing_agents,,
320588,c86c8c8d-dca6-41cd-a010-a83e40d93e75,radiosonde,0,0,0,,"A balloon-borne instrument that measures and transmits pressure, temperature, and humidity to a ground-based receiving station.",
60204,c86c8c8d-dca6-41cd-a010-a83e40d93e75,rain,152,6,2,rain,Precipitation in the form of liquid water drops that have diameters greater than that of drizzle.,https://en.wikipedia.org/wiki/Rain
320589,c86c8c8d-dca6-41cd-a010-a83e40d93e75,rain gage,0,0,0,,A device-usually a cylindrical container-for measuring rain-fall.,
50310,c86c8c8d-dca6-41cd-a010-a83e40d93e75,rain shadow,135,5,3,rain_shadow,The region on the leeside of a mountain where the precipitation is noticeable less than on the windward side.,https://en.wikipedia.org/wiki/Rain_shadow
60213,c86c8c8d-dca6-41cd-a010-a83e40d93e75,rain shower,153,6,2,rain_shower,A brief period of rainfall in which intensity can be variable and may change rapidly.,https://en.wikipedia.org/wiki/Rain_Shower
320590,c86c8c8d-dca6-41cd-a010-a83e40d93e75,rawinsonde,0,0,0,,"An instrument carried by weather balloons to measure the temperature, humidity, pressure, and winds of the atmosphere.",
20222,c86c8c8d-dca6-41cd-a010-a83e40d93e75,reflected,49,2,2,reflected,The process whereby a surface turns back a portion of the radiation that strikes it.,https://en.wikipedia.org/wiki/Reflection
320591,c86c8c8d-dca6-41cd-a010-a83e40d93e75,reflection,49,2,2,reflected,The process whereby a surface turns back a portion of the radiation that strikes it.,https://en.wikipedia.org/wiki/Reflection
320592,c86c8c8d-dca6-41cd-a010-a83e40d93e75,refraction,0,0,0,,The bending of light as it passes from one medium to another,
320593,c86c8c8d-dca6-41cd-a010-a83e40d93e75,refractive index,0,0,0,,The ratio of the speed of light in a vacuum to its speed in a transparent medium.,
30216,c86c8c8d-dca6-41cd-a010-a83e40d93e75,relative humidity,82,3,2,relative_humidity,The ratio of the amount of water vapor actually in the air compared to the amount of water vapor the air can hold at the particular temperature and pressure. The ratio of the air's actual vapor pressure to its saturation vapor pressure.,https://en.wikipedia.org/wiki/Relative_humidity
110213,c86c8c8d-dca6-41cd-a010-a83e40d93e75,return stroke,322,11,2,return_stroke,,https://en.wikipedia.org/wiki/Lightning
30219,c86c8c8d-dca6-41cd-a010-a83e40d93e75,RH,82,3,2,RH,Relative humidity - The ratio of the amount of water vapor actually in the air compared to the amount of water vapor the air can hold at the particular temperature and pressure. The ratio of the air's actual vapor pressure to its saturation vapor pressure.,https://en.wikipedia.org/wiki/RH
110240,c86c8c8d-dca6-41cd-a010-a83e40d93e75,ribbon lightning,325,11,2,ribbon_lightning,,https://en.wikipedia.org/wiki/Lightning
70219,c86c8c8d-dca6-41cd-a010-a83e40d93e75,ridges,181,7,2,ridges,"In meteorology, an elongated area of relatively high atmospheric pressure, almost always associated with and most clearly identified as an area of maximum anticyclonic curvature of wind flow.",http://glossary.ametsoc.org/wiki/Ridge
60249,c86c8c8d-dca6-41cd-a010-a83e40d93e75,rime,157,6,2,rime,"A white, granular deposit of ice formed by the freezing of water drops when they come in contact with an object.",https://en.wikipedia.org/wiki/Rime
320594,c86c8c8d-dca6-41cd-a010-a83e40d93e75,rime ice,0,0,0,,,
110146,c86c8c8d-dca6-41cd-a010-a83e40d93e75,roll cloud,303,11,1,roll_cloud,,https://en.wikipedia.org/wiki/Arcus_cloud
50313,c86c8c8d-dca6-41cd-a010-a83e40d93e75,rotor clouds,139,5,3,rotor_clouds,"A turbulent, altocumulus-type cloud formation found in the lee of some large mountain barriers, particularly in the Sierra Nevada near Bishop, California.",https://en.wikipedia.org/wiki/Lee_wave
130504,c86c8c8d-dca6-41cd-a010-a83e40d93e75,Saffir-Simpson scale,378,13,5,Saffir-Simpson_scale,,https://en.wikipedia.org/wiki/Saffir%E2%80%93Simpson_hurricane_wind_scale
80340,c86c8c8d-dca6-41cd-a010-a83e40d93e75,Santa Ana,229,8,3,Santa_Ana,The local name given a foehn wind in southern California.,https://en.wikipedia.org/wiki/Santa Ana
80337,c86c8c8d-dca6-41cd-a010-a83e40d93e75,Santa Ana wind,229,8,3,Santa_Ana_wind,,https://en.wikipedia.org/wiki/Santa_Ana_winds
10455,c86c8c8d-dca6-41cd-a010-a83e40d93e75,saturation,22,1,4,saturation,Holding as much water or moisture as can be absorbed.,https://en.wikipedia.org/wiki/Dew_point
320595,c86c8c8d-dca6-41cd-a010-a83e40d93e75,saturation vapor pressure,0,0,0,,The maximum amount of water vapor necessary to keep moist air in equilibrium with a surface of pure water or ice. It represents the maximum amount of water vapor that the air can hold at any given temperature and pressure. (See Equilibrium vapor pressure.),
10437,c86c8c8d-dca6-41cd-a010-a83e40d93e75,scales of motion,19,1,4,scales_of_motion,,https://en.wikipedia.org/wiki/Inviscid_flow
20225,c86c8c8d-dca6-41cd-a010-a83e40d93e75,scattering,49,2,2,scattering,The process by which small particles in the atmosphere deflect radiation from its path into different directions.,https://en.wikipedia.org/wiki/Scattering
320596,c86c8c8d-dca6-41cd-a010-a83e40d93e75,scintillation,0,0,0,,The apparent twinkling of a star due to its light passing through regions of differing air densities in the atmosphere.,
80313,c86c8c8d-dca6-41cd-a010-a83e40d93e75,sea breeze,223,8,3,sea_breeze,A coastal local wind that blows from the ocean onto the land. The leading edge of the breeze is termed a sea breeze front.,https://en.wikipedia.org/wiki/Sea_breeze
80319,c86c8c8d-dca6-41cd-a010-a83e40d93e75,sea breeze front,224,8,3,sea_breeze_front,,https://en.wikipedia.org/wiki/Rainband
70204,c86c8c8d-dca6-41cd-a010-a83e40d93e75,sea level pressure,178,7,2,sea_level_pressure,"TThe atmospheric pressure at mean sea level, either directly measured or, most commonly, empirically determined from the observed station pressure.",http://glossary.ametsoc.org/wiki/Sea_level_pressure
70201,c86c8c8d-dca6-41cd-a010-a83e40d93e75,sea-level pressure,178,7,2,sea-level_pressure,"The atmospheric pressure at mean sea level, either directly measured or, most commonly, empirically determined from the observed station pressure.",http://glossary.ametsoc.org/wiki/Sea_level_pressure
100113,c86c8c8d-dca6-41cd-a010-a83e40d93e75,secondary low,271,10,1,secondary_low,,https://en.wikipedia.org/wiki/February_1969_nor%27easter
70610,c86c8c8d-dca6-41cd-a010-a83e40d93e75,seiches,199,7,6,seiches,,https://en.wikipedia.org/wiki/Seiche
20207,c86c8c8d-dca6-41cd-a010-a83e40d93e75,selective absorbers,45,2,2,Greenhouse_gas,"In the Earth's atmosphere, we usually deal with two types of selective absorbers: gases that absorb UV (ultraviolet) radiation, such as ozone, and gases that absorb IR (infrared) radiation, such as water vapor and CO2.",https://en.wikipedia.org/wiki/Greenhouse_gas
320597,c86c8c8d-dca6-41cd-a010-a83e40d93e75,semiarid ,0,0,0,,See Steppe.,
80152,c86c8c8d-dca6-41cd-a010-a83e40d93e75,semipermanent high,211,8,1,semipermanent_high,,
80155,c86c8c8d-dca6-41cd-a010-a83e40d93e75,semipermanent lows,211,8,1,semipermanent_lows,,
20110,c86c8c8d-dca6-41cd-a010-a83e40d93e75,sensible heat,37,2,1,sensible_heat,Movement of heat from one place to another as a consequence of conduction or convection or both.,https://en.wikipedia.org/wiki/Sensible_heat
320598,c86c8c8d-dca6-41cd-a010-a83e40d93e75,sensible heat transfer ,0,0,0,,,
320599,c86c8c8d-dca6-41cd-a010-a83e40d93e75,sensible temperature,0,0,0,,The sensation of temperature that the human body feels in contrast to the actual temperature of the environment as measured with a thermometer.,
10507,c86c8c8d-dca6-41cd-a010-a83e40d93e75,severe thunderstorm,28,1,5,Thunderstorm#Severe_thunderstorms,"A thunderstorm is classed as severe if winds reach at least 93 kilometres per hour (58 mph), hail is 1 inch (25 mm) in diameter or larger, or if funnel clouds or tornadoes are reported.",https://en.wikipedia.org/wiki/Thunderstorm#Severe_thunderstorms
320600,c86c8c8d-dca6-41cd-a010-a83e40d93e75,shear ,0,0,0,,See wind shear.,
110225,c86c8c8d-dca6-41cd-a010-a83e40d93e75,sheet lightning,324,11,2,sheet_lightning,A fairly bright lightning flash from distant thunderstorms that illuminates a portion of the cloud.,https://en.wikipedia.org/wiki/Lightning
110128,c86c8c8d-dca6-41cd-a010-a83e40d93e75,shelf cloud,302,11,1,shelf_cloud,,https://en.wikipedia.org/wiki/Arcus_cloud
140352,c86c8c8d-dca6-41cd-a010-a83e40d93e75,short-range forecast,410,14,3,short-range_forecast,,https://en.wikipedia.org/wiki/November_2012_nor%27easter
100313,c86c8c8d-dca6-41cd-a010-a83e40d93e75,shortwave,277,10,3,shortwave,,https://en.wikipedia.org/wiki/Shortwave_radio
20143,c86c8c8d-dca6-41cd-a010-a83e40d93e75,shortwave radiation,44,2,1,shortwave_radiation,"A term most often used to describe the radiant energy emitted from the sun, in the visible and near ultraviolet wavelengths.",https://en.wikipedia.org/wiki/Shortwave_radiation
60216,c86c8c8d-dca6-41cd-a010-a83e40d93e75,shower,153,6,2,shower,"Intermittent precipitation from a cumuliform cloud, usually of short duration but often heavy.",https://en.wikipedia.org/wiki/Shower
80158,c86c8c8d-dca6-41cd-a010-a83e40d93e75,Siberian high,211,8,1,Siberian_high,,https://en.wikipedia.org/wiki/Siberian_High
80358,c86c8c8d-dca6-41cd-a010-a83e40d93e75,simoom,233,8,3,simoom,,https://en.wikipedia.org/wiki/Simoom
60252,c86c8c8d-dca6-41cd-a010-a83e40d93e75,sleet,157,6,2,sleet,A type of precipitation consisting of transparent pellets of ice 5 mm or less in diameter. Same as ice pellets.,https://en.wikipedia.org/wiki/Sleet
320601,c86c8c8d-dca6-41cd-a010-a83e40d93e75,smog ,0,0,0,,"Originally smog meant a mixture of smoke and fog. Today, smog means air that has restricted visibility due to pollution, or pollution formed in the presence of sunlight-photochemical smog.",
60219,c86c8c8d-dca6-41cd-a010-a83e40d93e75,snow,153,6,2,snow,Solid precipitation in the form of minute ice flakes that occur below 0ºC.,https://en.wikipedia.org/wiki/Snow
60222,c86c8c8d-dca6-41cd-a010-a83e40d93e75,snow flurries,153,6,2,snow_flurries,Light showers of snow that fall intermittently.,https://en.wikipedia.org/wiki/Snow_flurry
60231,c86c8c8d-dca6-41cd-a010-a83e40d93e75,snow grains,154,6,2,snow_grains,"Precipitation in the form of very small, opaque grains of ice. The solid equivalent of drizzle.",https://en.wikipedia.org/wiki/Snow_grains
60234,c86c8c8d-dca6-41cd-a010-a83e40d93e75,snow pellets,154,6,2,snow_pellets,"White, opaque, approximately round ice particles between 2 and 5 mm in diameter that form in a cloud either from the sticking together of ice crystals or from the process of accretion.",https://en.wikipedia.org/wiki/Graupel
70604,c86c8c8d-dca6-41cd-a010-a83e40d93e75,snow rollers,198,7,6,snow_rollers,A cylindrical spiral of snow shaped somewhat like a child's muff and produced by the wind.,https://en.wikipedia.org/wiki/Snow_roller
60225,c86c8c8d-dca6-41cd-a010-a83e40d93e75,snow squall,153,6,2,snow_squall,An intermittent heavy shower of snow that greatly reduces visibility.,https://en.wikipedia.org/wiki/Snowsquall
150307,c86c8c8d-dca6-41cd-a010-a83e40d93e75,snow-albedo feedback,439,15,3,snow-albedo_feedback,,https://en.wikipedia.org/wiki/Ice-albedo_feedback
320602,c86c8c8d-dca6-41cd-a010-a83e40d93e75,snowflake,0,0,0,,An aggregate of ice crystals that falls from a cloud,
320603,c86c8c8d-dca6-41cd-a010-a83e40d93e75,solstice ,0,0,0,,"Either of the two times of the year when the sun is the greatest distance from the celestial equator, occurring about June 22 and December 22. See winter solstice and summer solstice.",
110204,c86c8c8d-dca6-41cd-a010-a83e40d93e75,sonic boom,320,11,2,sonic_boom,,https://en.wikipedia.org/wiki/Sonic_boom
140207,c86c8c8d-dca6-41cd-a010-a83e40d93e75,soundings,403,14,2,soundings,,https://en.wikipedia.org/wiki/Sounding
90104,c86c8c8d-dca6-41cd-a010-a83e40d93e75,source regions,238,9,1,source_regions,,https://en.wikipedia.org/wiki/Air_mass
140510,c86c8c8d-dca6-41cd-a010-a83e40d93e75,Southern Oscillation,419,14,5,Southern_Oscillation,The reversal of surface air pressure at opposite ends of the tropical Pacific Ocean that occur during El Nino events.,https://en.wikipedia.org/wiki/El_Ni%C3%B1o%E2%80%93Southern_Oscillation
320604,c86c8c8d-dca6-41cd-a010-a83e40d93e75,specific heat,0,0,0,,The ratio of the heat absorbed (or released) by the unit mass of the system to the corresponding temperature rise (or fall).,
320605,c86c8c8d-dca6-41cd-a010-a83e40d93e75,specific humidity,0,0,0,,The ratio of the mass of water vapor in a given parcel to the total mass of air in the parcel.,
320606,c86c8c8d-dca6-41cd-a010-a83e40d93e75,spontaneous nucleation,0,0,0,,The freezing of pure water without the benefit of any nuclei.,
320607,c86c8c8d-dca6-41cd-a010-a83e40d93e75,spring freeze date,0,0,0,,The date of occurrence in the spring of the last minimum at or below a temperature threshold.,
110152,c86c8c8d-dca6-41cd-a010-a83e40d93e75,squall line,306,11,1,squall_line,Any nonfrontal line or band of active thunderstorms.,https://en.wikipedia.org/wiki/Squall_line
110243,c86c8c8d-dca6-41cd-a010-a83e40d93e75,St. Elmo's Fire,325,11,2,St._Elmo‚Äö?Ñ?¥s_Fire,,
320608,c86c8c8d-dca6-41cd-a010-a83e40d93e75,station pressure,0,0,0,,The actual air pressure computed at the observing station.,
90204,c86c8c8d-dca6-41cd-a010-a83e40d93e75,stationary front,252,9,2,stationary_front,,https://en.wikipedia.org/wiki/Stationary_front
140331,c86c8c8d-dca6-41cd-a010-a83e40d93e75,statistical forecast,408,14,3,statistical_forecast,,https://en.wikipedia.org/wiki/Forecasting
140334,c86c8c8d-dca6-41cd-a010-a83e40d93e75,steady-state forecast,408,14,3,steady-state_forecast,,
320609,c86c8c8d-dca6-41cd-a010-a83e40d93e75,steam fog ,0,0,0,,See Evaporation fog.,
320610,c86c8c8d-dca6-41cd-a010-a83e40d93e75,steppe ,0,0,0,,One of the two types of dry climate. A marginal and more humid variant of the desert that separates it from bordering humid climates. Steppe also refers to the short-grass vegetation associated with this semiarid climate.,
110216,c86c8c8d-dca6-41cd-a010-a83e40d93e75,stepped leader,322,11,2,stepped_leader,,https://en.wikipedia.org/wiki/Lightning
130501,c86c8c8d-dca6-41cd-a010-a83e40d93e75,storm surge,377,13,5,storm_surge,"An abnormal rise of the sea along a shore. Primarily due to the winds of a storm, especially a hurricane.",https://en.wikipedia.org/wiki/Storm_surge
110134,c86c8c8d-dca6-41cd-a010-a83e40d93e75,straight-line wind,302,11,1,straight-line_wind,,https://en.wikipedia.org/wiki/Downburst
110131,c86c8c8d-dca6-41cd-a010-a83e40d93e75,straight-line winds,302,11,1,straight-line_winds,,https://en.wikipedia.org/wiki/Downburst
40340,c86c8c8d-dca6-41cd-a010-a83e40d93e75,stratocumulus,106,4,3,stratocumulus,"A low cloud, predominantly stratiform with low, lumpy, rounded masses, often with blue sky between them.",https://en.wikipedia.org/wiki/Stratocumulus_cloud
40328,c86c8c8d-dca6-41cd-a010-a83e40d93e75,stratocumulus clouds,106,4,3,stratocumulus_clouds,"A low cloud, predominantly stratiform with low, lumpy, rounded masses, often with blue sky between them.",https://en.wikipedia.org/wiki/Stratocumulus_cloud
320611,c86c8c8d-dca6-41cd-a010-a83e40d93e75,stratopause,0,0,0,,The boundary between the stratosphere and the mesosphere.,
10419,c86c8c8d-dca6-41cd-a010-a83e40d93e75,stratosphere,15,1,4,stratosphere,"The layer of the atmosphere above the troposphere and below the mesosphere (between 10 km and 50 km), generally characterized by an increase in temperature with height.",https://en.wikipedia.org/wiki/Stratosphere
40346,c86c8c8d-dca6-41cd-a010-a83e40d93e75,stratus,107,4,3,stratus,"A low, gray cloud layer with a rather uniform base whose precipitation is most commonly drizzle.",https://en.wikipedia.org/wiki/Stratus
40343,c86c8c8d-dca6-41cd-a010-a83e40d93e75,stratus clouds,107,4,3,stratus_clouds,"A low, gray cloud layer with a rather uniform base whose precipitation is most commonly drizzle.",https://en.wikipedia.org/wiki/Stratus_cloud
130107,c86c8c8d-dca6-41cd-a010-a83e40d93e75,streamlines,362,13,1,streamlines,,https://en.wikipedia.org/wiki/Streamline
320612,c86c8c8d-dca6-41cd-a010-a83e40d93e75,subarctic climate,0,0,0,,A climate found north of the humid continental climate and south of the polar climate and characterized by bitterly cold winters and short cool summers. Places within this climatic realm experience the highest annual temperature ranges on earth.,
320613,c86c8c8d-dca6-41cd-a010-a83e40d93e75,sublimation,0,0,0,,"The process whereby ice changes directly into water vapor without melting. In meteorology, sublimation can also mean the transformation of water vapor into ice. (See Deposition.)",
80128,c86c8c8d-dca6-41cd-a010-a83e40d93e75,subpolar low,210,8,1,subpolar_low,,https://en.wikipedia.org/wiki/Isla_de_los_Estados
320614,c86c8c8d-dca6-41cd-a010-a83e40d93e75,subsidence,0,0,0,,"The slow sinking of air, usually associated wit high-pressure areas.",
50213,c86c8c8d-dca6-41cd-a010-a83e40d93e75,subsidence inversion,126,5,2,subsidence_inversion,A temperature inversion produced by the adiabatic warming of a layer of sinking air.,https://en.wikipedia.org/wiki/Inversion_(meteorology)
80113,c86c8c8d-dca6-41cd-a010-a83e40d93e75,subtropical high,209,8,1,subtropical_high,,https://en.wikipedia.org/wiki/Subtropical_ridge
80204,c86c8c8d-dca6-41cd-a010-a83e40d93e75,subtropical jet stream,215,8,2,subtropical_jet_stream,,https://en.wikipedia.org/wiki/Jet_stream
120304,c86c8c8d-dca6-41cd-a010-a83e40d93e75,suction vortices,340,12,3,suction_vortices,,https://en.wikipedia.org/wiki/Eye_(cyclone)
150401,c86c8c8d-dca6-41cd-a010-a83e40d93e75,sulfate aerosols,447,15,4,sulfate_aerosols,,https://en.wikipedia.org/wiki/Sulfate_aerosol
20301,c86c8c8d-dca6-41cd-a010-a83e40d93e75,summer solstice,56,2,3,summer_solstice,"Approximately June 21 in the Northern Hemisphere when the sun is highest in the sky and directly overhead at latitude 23.5°N, the Tropic of Cancer.",https://en.wikipedia.org/wiki/Summer_solstice
320615,c86c8c8d-dca6-41cd-a010-a83e40d93e75,sun pillar,0,0,0,,A vertical streak of light extending above (or below) the sun. It is produced by the reflection of sunlight of ice crystals.,
320616,c86c8c8d-dca6-41cd-a010-a83e40d93e75,sundog,0,0,0,,A colored luminous spot produced by refraction of light through ice crystals that appears on either side of the sun. Also called parhelion.,
130507,c86c8c8d-dca6-41cd-a010-a83e40d93e75,super typhoon,378,13,5,super_typhoon,,https://en.wikipedia.org/wiki/Tropical_cyclone_scales
110170,c86c8c8d-dca6-41cd-a010-a83e40d93e75,supercell,311,11,1,supercell,,https://en.wikipedia.org/wiki/Supercell
120601,c86c8c8d-dca6-41cd-a010-a83e40d93e75,supercell tornadoes,347,12,6,supercell_tornadoes,,https://en.wikipedia.org/wiki/Tornado
60122,c86c8c8d-dca6-41cd-a010-a83e40d93e75,supercooled,148,6,1,supercooled,Liquid water at a temperature below the freezing point.,https://en.wikipedia.org/wiki/Supercooling
60119,c86c8c8d-dca6-41cd-a010-a83e40d93e75,supercooled water droplets,148,6,1,supercooled_water_droplets,Liquid water at a temperature below the freezing point.,https://en.wikipedia.org/wiki/Supercooling
320617,c86c8c8d-dca6-41cd-a010-a83e40d93e75,supersaturated air,0,0,0,,A condition that occurs in the atmosphere when the relative humidity is greater that 100 percent.,
320618,c86c8c8d-dca6-41cd-a010-a83e40d93e75,surface inversion ,0,0,0,,See Radiation inversion,
70210,c86c8c8d-dca6-41cd-a010-a83e40d93e75,surface map,179,7,2,surface_map,"An analyzed chart of surface weather observations. Essentially, a surface chart shows the distribution of sea level pressure, including the positions of highs, lows, ridges, and troughs and the location and character of fronts and various boundaries such as drylines, outflow boundaries, sea-breeze fronts, and convergence lines. ",http://glossary.ametsoc.org/wiki/Surface_chart
320619,c86c8c8d-dca6-41cd-a010-a83e40d93e75,synoptic scale,0,0,0,,The typical weather map scale that shows features such as high- and low-pressure areas and fronts over a distance spanning a continent. Also called the cyclonic scale.,
320620,c86c8c8d-dca6-41cd-a010-a83e40d93e75,taiga,0,0,0,,The northern coniferous forest; also a name applied to the subarctic climate.,
140504,c86c8c8d-dca6-41cd-a010-a83e40d93e75,teleconnections,418,14,5,teleconnections,,https://en.wikipedia.org/wiki/Weather_forecasting
320621,c86c8c8d-dca6-41cd-a010-a83e40d93e75,temperature,0,0,0,,The degree of hotness or coldness of a substance as measured by a thermometer. It is also a measure of the average speed or kinetic energy of the atoms and molecules in a substance.,
10413,c86c8c8d-dca6-41cd-a010-a83e40d93e75,temperature inversion,14,1,4,temperature_inversion,"An extremely stable air layer in which temperature increases with altitude, the inverse of the usual temperature profile in the troposphere.",https://en.wikipedia.org/wiki/Inversion_(meteorology)
320622,c86c8c8d-dca6-41cd-a010-a83e40d93e75,terminal velocity,0,0,0,,The constant speed obtained by a falling object when the upward drag on the object balances the downward force of gravity.,
80346,c86c8c8d-dca6-41cd-a010-a83e40d93e75,Texas norther,231,8,3,Texas_norther,,https://en.wikipedia.org/wiki/Texas_Norther
320623,c86c8c8d-dca6-41cd-a010-a83e40d93e75,thermal,0,0,0,,"A small, rising parcel of warm air produced when the earth's surface is heated unevenly.",
30110,c86c8c8d-dca6-41cd-a010-a83e40d93e75,thermal belts,69,3,1,thermal_belts,The thermal belt refers to a mountainside zone where frost or freezing temperatures are less likely to occur than they are at either higher or lower elevations.,https://en.wikipedia.org/wiki/Thermal_Belt_Railway
